Date,Day,Building_Name,Building_Type,Time_Slot,Occupancy_Count,Electricity_Consumed_kWh,Peak_Demand_kW,Temperature_C,Renewable_Energy_kWh,Grid_Energy_kWh,Cost_Per_kWh,Total_Cost_INR,Carbon_Emission_kg,Holiday_Flag
2025-07-06,Sunday,Cafeteria,Cafeteria,Night,86,90,22.5,38,0,90,8,720,63,Yes
2025-07-07,Monday,CSE Block,Academic,Morning,349,225,56.2,32,31,194,8,1800,135.8,No
2025-07-07,Monday,CSE Block,Academic,Afternoon,264,268,67,32,27,241,8,2144,168.7,No
2025-07-07,Monday,CSE Block,Academic,Evening,263,183,45.8,32,29,154,8,1464,107.8,No
2025-07-07,Monday,CSE Block,Academic,Night,260,106,26.5,32,0,106,8,848,74.2,No
2025-07-07,Monday,ECE Block,Academic,Morning,372,203,50.8,32,43,160,8,1624,112,No
2025-07-07,Monday,ECE Block,Academic,Afternoon,413,260,65,32,25,235,8,2080,164.5,No
2025-07-07,Monday,ECE Block,Academic,Evening,400,185,46.2,32,24,161,8,1480,112.7,No
2025-07-07,Monday,ECE Block,Academic,Night,298,81,20.2,32,0,81,8,648,56.7,No
2025-07-07,Monday,EEE Block,Academic,Morning,273,193,48.2,32,27,166,8,1544,116.2,No
2025-07-07,Monday,EEE Block,Academic,Afternoon,158,246,61.5,32,50,196,8,1968,137.2,No
2025-07-07,Monday,EEE Block,Academic,Evening,199,188,47,32,28,160,8,1504,112,No
2025-07-07,Monday,EEE Block,Academic,Night,320,62,15.5,32,0,62,8,496,43.4,No
2025-07-07,Monday,Mechanical Lab,Laboratory,Morning,139,442,110.5,32,81,361,8,3536,252.7,No
2025-07-07,Monday,Mechanical Lab,Laboratory,Afternoon,96,608,152,32,126,482,8,4864,337.4,No
2025-07-07,Monday,Mechanical Lab,Laboratory,Evening,84,390,97.5,32,65,325,8,3120,227.5,No
2025-07-07,Monday,Mechanical Lab,Laboratory,Night,144,206,51.5,32,0,206,8,1648,144.2,No
2025-07-07,Monday,Civil Block,Academic,Morning,150,174,43.5,32,27,147,8,1392,102.9,No
2025-07-07,Monday,Civil Block,Academic,Afternoon,290,255,63.8,32,24,231,8,2040,161.7,No
2025-07-07,Monday,Civil Block,Academic,Evening,234,158,39.5,32,17,141,8,1264,98.7,No
2025-07-07,Monday,Civil Block,Academic,Night,288,98,24.5,32,0,98,8,784,68.6,No
2025-07-07,Monday,Library,Library,Morning,294,206,51.5,32,28,178,8,1648,124.6,No
2025-07-07,Monday,Library,Library,Afternoon,145,225,56.2,32,27,198,8,1800,138.6,No
2025-07-07,Monday,Library,Library,Evening,110,175,43.8,32,23,152,8,1400,106.4,No
2025-07-07,Monday,Library,Library,Night,252,74,18.5,32,0,74,8,592,51.8,No
2025-07-07,Monday,Administration,Administration,Morning,51,151,37.8,32,17,134,8,1208,93.8,No
2025-07-07,Monday,Administration,Administration,Afternoon,79,174,43.5,32,35,139,8,1392,97.3,No
2025-07-07,Monday,Administration,Administration,Evening,88,148,37,32,17,131,8,1184,91.7,No
2025-07-07,Monday,Administration,Administration,Night,101,80,20,32,0,80,8,640,56,No
2025-07-07,Monday,Hostel A,Hostel,Morning,286,317,79.2,32,65,252,8,2536,176.4,No
2025-07-07,Monday,Hostel A,Hostel,Afternoon,475,401,100.2,32,40,361,8,3208,252.7,No
2025-07-07,Monday,Hostel A,Hostel,Evening,276,286,71.5,32,44,242,8,2288,169.4,No
2025-07-07,Monday,Hostel A,Hostel,Night,476,154,38.5,32,0,154,8,1232,107.8,No
2025-07-07,Monday,Hostel B,Hostel,Morning,525,340,85,32,66,274,8,2720,191.8,No
2025-07-07,Monday,Hostel B,Hostel,Afternoon,333,424,106,32,90,334,8,3392,233.8,No
2025-07-07,Monday,Hostel B,Hostel,Evening,547,309,77.2,32,28,281,8,2472,196.7,No
2025-07-07,Monday,Hostel B,Hostel,Night,369,118,29.5,32,0,118,8,944,82.6,No
2025-07-07,Monday,Cafeteria,Cafeteria,Morning,110,178,44.5,32,19,159,8,1424,111.3,No
2025-07-07,Monday,Cafeteria,Cafeteria,Afternoon,276,245,61.2,32,27,218,8,1960,152.6,No
2025-07-07,Monday,Cafeteria,Cafeteria,Evening,99,138,34.5,32,20,118,8,1104,82.6,No
2025-07-07,Monday,Cafeteria,Cafeteria,Night,101,93,23.2,32,0,93,8,744,65.1,No
2025-07-08,Tuesday,CSE Block,Academic,Morning,318,242,60.5,27,32,210,8,1936,147,No
2025-07-08,Tuesday,CSE Block,Academic,Afternoon,376,285,71.2,27,46,239,8,2280,167.3,No
2025-07-08,Tuesday,CSE Block,Academic,Evening,230,187,46.8,27,40,147,8,1496,102.9,No
2025-07-08,Tuesday,CSE Block,Academic,Night,352,99,24.8,27,0,99,8,792,69.3,No
2025-07-08,Tuesday,ECE Block,Academic,Morning,151,212,53,27,34,178,8,1696,124.6,No
2025-07-08,Tuesday,ECE Block,Academic,Afternoon,168,291,72.8,27,56,235,8,2328,164.5,No
2025-07-08,Tuesday,ECE Block,Academic,Evening,420,193,48.2,27,36,157,8,1544,109.9,No
2025-07-08,Tuesday,ECE Block,Academic,Night,342,107,26.8,27,0,107,8,856,74.9,No
2025-07-08,Tuesday,EEE Block,Academic,Morning,426,220,55,27,21,199,8,1760,139.3,No
2025-07-08,Tuesday,EEE Block,Academic,Afternoon,173,293,73.2,27,31,262,8,2344,183.4,No
2025-07-08,Tuesday,EEE Block,Academic,Evening,161,184,46,27,23,161,8,1472,112.7,No
2025-07-08,Tuesday,EEE Block,Academic,Night,363,102,25.5,27,0,102,8,816,71.4,No
2025-07-08,Tuesday,Mechanical Lab,Laboratory,Morning,114,440,110,27,88,352,8,3520,246.4,No
2025-07-08,Tuesday,Mechanical Lab,Laboratory,Afternoon,109,585,146.2,27,109,476,8,4680,333.2,No
2025-07-08,Tuesday,Mechanical Lab,Laboratory,Evening,162,415,103.8,27,39,376,8,3320,263.2,No
2025-07-08,Tuesday,Mechanical Lab,Laboratory,Night,76,163,40.8,27,0,163,8,1304,114.1,No
2025-07-08,Tuesday,Civil Block,Academic,Morning,363,197,49.2,27,26,171,8,1576,119.7,No
2025-07-08,Tuesday,Civil Block,Academic,Afternoon,352,276,69,27,37,239,8,2208,167.3,No
2025-07-08,Tuesday,Civil Block,Academic,Evening,194,177,44.2,27,19,158,8,1416,110.6,No
2025-07-08,Tuesday,Civil Block,Academic,Night,312,84,21,27,0,84,8,672,58.8,No
2025-07-08,Tuesday,Library,Library,Morning,181,200,50,27,36,164,8,1600,114.8,No
2025-07-08,Tuesday,Library,Library,Afternoon,139,254,63.5,27,36,218,8,2032,152.6,No
2025-07-08,Tuesday,Library,Library,Evening,189,175,43.8,27,25,150,8,1400,105,No
2025-07-08,Tuesday,Library,Library,Night,90,53,13.2,27,0,53,8,424,37.1,No
2025-07-08,Tuesday,Administration,Administration,Morning,54,122,30.5,27,23,99,8,976,69.3,No
2025-07-08,Tuesday,Administration,Administration,Afternoon,118,164,41,27,31,133,8,1312,93.1,No
2025-07-08,Tuesday,Administration,Administration,Evening,69,119,29.8,27,19,100,8,952,70,No
2025-07-08,Tuesday,Administration,Administration,Night,48,47,11.8,27,0,47,8,376,32.9,No
2025-07-08,Tuesday,Hostel A,Hostel,Morning,490,301,75.2,27,32,269,8,2408,188.3,No
2025-07-08,Tuesday,Hostel A,Hostel,Afternoon,322,442,110.5,27,78,364,8,3536,254.8,No
2025-07-08,Tuesday,Hostel A,Hostel,Evening,396,290,72.5,27,34,256,8,2320,179.2,No
2025-07-08,Tuesday,Hostel A,Hostel,Night,355,109,27.2,27,0,109,8,872,76.3,No
2025-07-08,Tuesday,Hostel B,Hostel,Morning,423,299,74.8,27,60,239,8,2392,167.3,No
2025-07-08,Tuesday,Hostel B,Hostel,Afternoon,388,414,103.5,27,75,339,8,3312,237.3,No
2025-07-08,Tuesday,Hostel B,Hostel,Evening,354,281,70.2,27,45,236,8,2248,165.2,No
2025-07-08,Tuesday,Hostel B,Hostel,Night,522,121,30.2,27,0,121,8,968,84.7,No
2025-07-08,Tuesday,Cafeteria,Cafeteria,Morning,180,176,44,27,28,148,8,1408,103.6,No
2025-07-08,Tuesday,Cafeteria,Cafeteria,Afternoon,213,202,50.5,27,38,164,8,1616,114.8,No
2025-07-08,Tuesday,Cafeteria,Cafeteria,Evening,196,175,43.8,27,20,155,8,1400,108.5,No
2025-07-08,Tuesday,Cafeteria,Cafeteria,Night,320,50,12.5,27,0,50,8,400,35,No
2025-07-09,Wednesday,CSE Block,Academic,Morning,403,219,54.8,32,29,190,8,1752,133,No
2025-07-09,Wednesday,CSE Block,Academic,Afternoon,306,296,74,32,33,263,8,2368,184.1,No
2025-07-09,Wednesday,CSE Block,Academic,Evening,357,192,48,32,19,173,8,1536,121.1,No
2025-07-09,Wednesday,CSE Block,Academic,Night,162,103,25.8,32,0,103,8,824,72.1,No
2025-07-09,Wednesday,ECE Block,Academic,Morning,380,204,51,32,43,161,8,1632,112.7,No
2025-07-09,Wednesday,ECE Block,Academic,Afternoon,383,277,69.2,32,37,240,8,2216,168,No
2025-07-09,Wednesday,ECE Block,Academic,Evening,213,203,50.8,32,21,182,8,1624,127.4,No
2025-07-09,Wednesday,ECE Block,Academic,Night,439,99,24.8,32,0,99,8,792,69.3,No
2025-07-09,Wednesday,EEE Block,Academic,Morning,198,195,48.8,32,15,180,8,1560,126,No
2025-07-09,Wednesday,EEE Block,Academic,Afternoon,171,284,71,32,40,244,8,2272,170.8,No
2025-07-09,Wednesday,EEE Block,Academic,Evening,324,184,46,32,32,152,8,1472,106.4,No
2025-07-09,Wednesday,EEE Block,Academic,Night,274,78,19.5,32,0,78,8,624,54.6,No
2025-07-09,Wednesday,Mechanical Lab,Laboratory,Morning,110,447,111.8,32,47,400,8,3576,280,No
2025-07-09,Wednesday,Mechanical Lab,Laboratory,Afternoon,99,614,153.5,32,58,556,8,4912,389.2,No
2025-07-09,Wednesday,Mechanical Lab,Laboratory,Evening,170,411,102.8,32,62,349,8,3288,244.3,No
2025-07-09,Wednesday,Mechanical Lab,Laboratory,Night,147,174,43.5,32,0,174,8,1392,121.8,No
2025-07-09,Wednesday,Civil Block,Academic,Morning,360,190,47.5,32,36,154,8,1520,107.8,No
2025-07-09,Wednesday,Civil Block,Academic,Afternoon,262,238,59.5,32,45,193,8,1904,135.1,No
2025-07-09,Wednesday,Civil Block,Academic,Evening,449,159,39.8,32,15,144,8,1272,100.8,No
2025-07-09,Wednesday,Civil Block,Academic,Night,386,69,17.2,32,0,69,8,552,48.3,No
2025-07-09,Wednesday,Library,Library,Morning,84,199,49.8,32,28,171,8,1592,119.7,No
2025-07-09,Wednesday,Library,Library,Afternoon,204,264,66,32,54,210,8,2112,147,No
2025-07-09,Wednesday,Library,Library,Evening,141,183,45.8,32,36,147,8,1464,102.9,No
2025-07-09,Wednesday,Library,Library,Night,258,63,15.8,32,0,63,8,504,44.1,No
2025-07-09,Wednesday,Administration,Administration,Morning,38,162,40.5,32,28,134,8,1296,93.8,No
2025-07-09,Wednesday,Administration,Administration,Afternoon,40,178,44.5,32,18,160,8,1424,112,No
2025-07-09,Wednesday,Administration,Administration,Evening,84,150,37.5,32,21,129,8,1200,90.3,No
2025-07-09,Wednesday,Administration,Administration,Night,20,71,17.8,32,0,71,8,568,49.7,No
2025-07-09,Wednesday,Hostel A,Hostel,Morning,390,345,86.2,32,58,287,8,2760,200.9,No
2025-07-09,Wednesday,Hostel A,Hostel,Afternoon,541,429,107.2,32,91,338,8,3432,236.6,No
2025-07-09,Wednesday,Hostel A,Hostel,Evening,373,270,67.5,32,55,215,8,2160,150.5,No
2025-07-09,Wednesday,Hostel A,Hostel,Night,385,125,31.2,32,0,125,8,1000,87.5,No
2025-07-09,Wednesday,Hostel B,Hostel,Morning,320,321,80.2,32,42,279,8,2568,195.3,No
2025-07-09,Wednesday,Hostel B,Hostel,Afternoon,433,394,98.5,32,42,352,8,3152,246.4,No
2025-07-09,Wednesday,Hostel B,Hostel,Evening,476,279,69.8,32,52,227,8,2232,158.9,No
2025-07-09,Wednesday,Hostel B,Hostel,Night,331,116,29,32,0,116,8,928,81.2,No
2025-07-09,Wednesday,Cafeteria,Cafeteria,Morning,141,187,46.8,32,38,149,8,1496,104.3,No
2025-07-09,Wednesday,Cafeteria,Cafeteria,Afternoon,260,211,52.8,32,24,187,8,1688,130.9,No
2025-07-09,Wednesday,Cafeteria,Cafeteria,Evening,197,163,40.8,32,21,142,8,1304,99.4,No
2025-07-09,Wednesday,Cafeteria,Cafeteria,Night,93,50,12.5,32,0,50,8,400,35,No
2025-07-10,Thursday,CSE Block,Academic,Morning,308,218,54.5,34,26,192,8,1744,134.4,No
2025-07-10,Thursday,CSE Block,Academic,Afternoon,280,313,78.2,34,42,271,8,2504,189.7,No
2025-07-10,Thursday,CSE Block,Academic,Evening,210,213,53.2,34,26,187,8,1704,130.9,No
2025-07-10,Thursday,CSE Block,Academic,Night,295,101,25.2,34,0,101,8,808,70.7,No
2025-07-10,Thursday,ECE Block,Academic,Morning,205,222,55.5,34,18,204,8,1776,142.8,No
2025-07-10,Thursday,ECE Block,Academic,Afternoon,201,259,64.8,34,32,227,8,2072,158.9,No
2025-07-10,Thursday,ECE Block,Academic,Evening,208,198,49.5,34,17,181,8,1584,126.7,No
2025-07-10,Thursday,ECE Block,Academic,Night,402,113,28.2,34,0,113,8,904,79.1,No
2025-07-10,Thursday,EEE Block,Academic,Morning,271,214,53.5,34,45,169,8,1712,118.3,No
2025-07-10,Thursday,EEE Block,Academic,Afternoon,196,278,69.5,34,52,226,8,2224,158.2,No
2025-07-10,Thursday,EEE Block,Academic,Evening,177,195,48.8,34,24,171,8,1560,119.7,No
2025-07-10,Thursday,EEE Block,Academic,Night,295,82,20.5,34,0,82,8,656,57.4,No
2025-07-10,Thursday,Mechanical Lab,Laboratory,Morning,119,438,109.5,34,56,382,8,3504,267.4,No
2025-07-10,Thursday,Mechanical Lab,Laboratory,Afternoon,90,603,150.8,34,96,507,8,4824,354.9,No
2025-07-10,Thursday,Mechanical Lab,Laboratory,Evening,82,399,99.8,34,69,330,8,3192,231,No
2025-07-10,Thursday,Mechanical Lab,Laboratory,Night,146,183,45.8,34,0,183,8,1464,128.1,No
2025-07-10,Thursday,Civil Block,Academic,Morning,359,209,52.2,34,24,185,8,1672,129.5,No
2025-07-10,Thursday,Civil Block,Academic,Afternoon,204,244,61,34,29,215,8,1952,150.5,No
2025-07-10,Thursday,Civil Block,Academic,Evening,352,164,41,34,25,139,8,1312,97.3,No
2025-07-10,Thursday,Civil Block,Academic,Night,330,71,17.8,34,0,71,8,568,49.7,No
2025-07-10,Thursday,Library,Library,Morning,165,184,46,34,28,156,8,1472,109.2,No
2025-07-10,Thursday,Library,Library,Afternoon,236,254,63.5,34,55,199,8,2032,139.3,No
2025-07-10,Thursday,Library,Library,Evening,99,189,47.2,34,37,152,8,1512,106.4,No
2025-07-10,Thursday,Library,Library,Night,208,75,18.8,34,0,75,8,600,52.5,No
2025-07-10,Thursday,Administration,Administration,Morning,88,163,40.8,34,35,128,8,1304,89.6,No
2025-07-10,Thursday,Administration,Administration,Afternoon,98,190,47.5,34,16,174,8,1520,121.8,No
2025-07-10,Thursday,Administration,Administration,Evening,27,110,27.5,34,20,90,8,880,63,No
2025-07-10,Thursday,Administration,Administration,Night,64,59,14.8,34,0,59,8,472,41.3,No
2025-07-10,Thursday,Hostel A,Hostel,Morning,427,332,83,34,60,272,8,2656,190.4,No
2025-07-10,Thursday,Hostel A,Hostel,Afternoon,250,405,101.2,34,35,370,8,3240,259,No
2025-07-10,Thursday,Hostel A,Hostel,Evening,335,287,71.8,34,27,260,8,2296,182,No
2025-07-10,Thursday,Hostel A,Hostel,Night,503,141,35.2,34,0,141,8,1128,98.7,No
2025-07-10,Thursday,Hostel B,Hostel,Morning,477,296,74,34,57,239,8,2368,167.3,No
2025-07-10,Thursday,Hostel B,Hostel,Afternoon,382,400,100,34,62,338,8,3200,236.6,No
2025-07-10,Thursday,Hostel B,Hostel,Evening,371,265,66.2,34,36,229,8,2120,160.3,No
2025-07-10,Thursday,Hostel B,Hostel,Night,327,107,26.8,34,0,107,8,856,74.9,No
2025-07-10,Thursday,Cafeteria,Cafeteria,Morning,243,184,46,34,18,166,8,1472,116.2,No
2025-07-10,Thursday,Cafeteria,Cafeteria,Afternoon,98,224,56,34,21,203,8,1792,142.1,No
2025-07-10,Thursday,Cafeteria,Cafeteria,Evening,219,172,43,34,25,147,8,1376,102.9,No
2025-07-10,Thursday,Cafeteria,Cafeteria,Night,89,76,19,34,0,76,8,608,53.2,No
2025-07-11,Friday,CSE Block,Academic,Morning,254,246,61.5,29,21,225,8,1968,157.5,No
2025-07-11,Friday,CSE Block,Academic,Afternoon,414,290,72.5,29,45,245,8,2320,171.5,No
2025-07-11,Friday,CSE Block,Academic,Evening,157,180,45,29,25,155,8,1440,108.5,No
2025-07-11,Friday,CSE Block,Academic,Night,310,72,18,29,0,72,8,576,50.4,No
2025-07-11,Friday,ECE Block,Academic,Morning,223,208,52,29,36,172,8,1664,120.4,No
2025-07-11,Friday,ECE Block,Academic,Afternoon,287,290,72.5,29,63,227,8,2320,158.9,No
2025-07-11,Friday,ECE Block,Academic,Evening,312,191,47.8,29,30,161,8,1528,112.7,No
2025-07-11,Friday,ECE Block,Academic,Night,350,112,28,29,0,112,8,896,78.4,No
2025-07-11,Friday,EEE Block,Academic,Morning,196,222,55.5,29,22,200,8,1776,140,No
2025-07-11,Friday,EEE Block,Academic,Afternoon,261,249,62.2,29,49,200,8,1992,140,No
2025-07-11,Friday,EEE Block,Academic,Evening,332,167,41.8,29,26,141,8,1336,98.7,No
2025-07-11,Friday,EEE Block,Academic,Night,430,101,25.2,29,0,101,8,808,70.7,No
2025-07-11,Friday,Mechanical Lab,Laboratory,Morning,71,435,108.8,29,75,360,8,3480,252,No
2025-07-11,Friday,Mechanical Lab,Laboratory,Afternoon,140,578,144.5,29,97,481,8,4624,336.7,No
2025-07-11,Friday,Mechanical Lab,Laboratory,Evening,80,418,104.5,29,80,338,8,3344,236.6,No
2025-07-11,Friday,Mechanical Lab,Laboratory,Night,60,188,47,29,0,188,8,1504,131.6,No
2025-07-11,Friday,Civil Block,Academic,Morning,246,190,47.5,29,27,163,8,1520,114.1,No
2025-07-11,Friday,Civil Block,Academic,Afternoon,399,255,63.8,29,45,210,8,2040,147,No
2025-07-11,Friday,Civil Block,Academic,Evening,447,158,39.5,29,16,142,8,1264,99.4,No
2025-07-11,Friday,Civil Block,Academic,Night,400,106,26.5,29,0,106,8,848,74.2,No
2025-07-11,Friday,Library,Library,Morning,157,187,46.8,29,39,148,8,1496,103.6,No
2025-07-11,Friday,Library,Library,Afternoon,203,244,61,29,22,222,8,1952,155.4,No
2025-07-11,Friday,Library,Library,Evening,153,176,44,29,19,157,8,1408,109.9,No
2025-07-11,Friday,Library,Library,Night,157,77,19.2,29,0,77,8,616,53.9,No
2025-07-11,Friday,Administration,Administration,Morning,103,168,42,29,20,148,8,1344,103.6,No
2025-07-11,Friday,Administration,Administration,Afternoon,107,169,42.2,29,29,140,8,1352,98,No
2025-07-11,Friday,Administration,Administration,Evening,48,144,36,29,16,128,8,1152,89.6,No
2025-07-11,Friday,Administration,Administration,Night,62,83,20.8,29,0,83,8,664,58.1,No
2025-07-11,Friday,Hostel A,Hostel,Morning,289,302,75.5,29,53,249,8,2416,174.3,No
2025-07-11,Friday,Hostel A,Hostel,Afternoon,348,442,110.5,29,51,391,8,3536,273.7,No
2025-07-11,Friday,Hostel A,Hostel,Evening,545,302,75.5,29,59,243,8,2416,170.1,No
2025-07-11,Friday,Hostel A,Hostel,Night,503,145,36.2,29,0,145,8,1160,101.5,No
2025-07-11,Friday,Hostel B,Hostel,Morning,333,316,79,29,25,291,8,2528,203.7,No
2025-07-11,Friday,Hostel B,Hostel,Afternoon,544,400,100,29,35,365,8,3200,255.5,No
2025-07-11,Friday,Hostel B,Hostel,Evening,410,267,66.8,29,58,209,8,2136,146.3,No
2025-07-11,Friday,Hostel B,Hostel,Night,546,142,35.5,29,0,142,8,1136,99.4,No
2025-07-11,Friday,Cafeteria,Cafeteria,Morning,126,183,45.8,29,37,146,8,1464,102.2,No
2025-07-11,Friday,Cafeteria,Cafeteria,Afternoon,166,214,53.5,29,38,176,8,1712,123.2,No
2025-07-11,Friday,Cafeteria,Cafeteria,Evening,300,157,39.2,29,28,129,8,1256,90.3,No
2025-07-11,Friday,Cafeteria,Cafeteria,Night,128,64,16,29,0,64,8,512,44.8,No
2025-07-12,Saturday,CSE Block,Academic,Morning,157,243,60.8,38,29,214,8,1944,149.8,Yes
2025-07-12,Saturday,CSE Block,Academic,Afternoon,173,273,68.2,38,29,244,8,2184,170.8,Yes
2025-07-12,Saturday,CSE Block,Academic,Evening,81,180,45,38,15,165,8,1440,115.5,Yes
2025-07-12,Saturday,CSE Block,Academic,Night,93,77,19.2,38,0,77,8,616,53.9,Yes
2025-07-12,Saturday,ECE Block,Academic,Morning,174,209,52.2,38,16,193,8,1672,135.1,Yes
2025-07-12,Saturday,ECE Block,Academic,Afternoon,193,277,69.2,38,52,225,8,2216,157.5,Yes
2025-07-12,Saturday,ECE Block,Academic,Evening,113,175,43.8,38,25,150,8,1400,105,Yes
2025-07-12,Saturday,ECE Block,Academic,Night,86,99,24.8,38,0,99,8,792,69.3,Yes
2025-07-12,Saturday,EEE Block,Academic,Morning,148,201,50.2,38,33,168,8,1608,117.6,Yes
2025-07-12,Saturday,EEE Block,Academic,Afternoon,198,291,72.8,38,31,260,8,2328,182,Yes
2025-07-12,Saturday,EEE Block,Academic,Evening,83,188,47,38,32,156,8,1504,109.2,Yes
2025-07-12,Saturday,EEE Block,Academic,Night,119,80,20,38,0,80,8,640,56,Yes
2025-07-12,Saturday,Mechanical Lab,Laboratory,Morning,72,434,108.5,38,63,371,8,3472,259.7,Yes
2025-07-12,Saturday,Mechanical Lab,Laboratory,Afternoon,49,568,142,38,111,457,8,4544,319.9,Yes
2025-07-12,Saturday,Mechanical Lab,Laboratory,Evening,50,400,100,38,36,364,8,3200,254.8,Yes
2025-07-12,Saturday,Mechanical Lab,Laboratory,Night,63,192,48,38,0,192,8,1536,134.4,Yes
2025-07-12,Saturday,Civil Block,Academic,Morning,78,191,47.8,38,25,166,8,1528,116.2,Yes
2025-07-12,Saturday,Civil Block,Academic,Afternoon,90,266,66.5,38,45,221,8,2128,154.7,Yes
2025-07-12,Saturday,Civil Block,Academic,Evening,104,186,46.5,38,37,149,8,1488,104.3,Yes
2025-07-12,Saturday,Civil Block,Academic,Night,187,81,20.2,38,0,81,8,648,56.7,Yes
2025-07-12,Saturday,Library,Library,Morning,37,194,48.5,38,29,165,8,1552,115.5,Yes
2025-07-12,Saturday,Library,Library,Afternoon,40,214,53.5,38,19,195,8,1712,136.5,Yes
2025-07-12,Saturday,Library,Library,Evening,92,167,41.8,38,31,136,8,1336,95.2,Yes
2025-07-12,Saturday,Library,Library,Night,128,101,25.2,38,0,101,8,808,70.7,Yes
2025-07-12,Saturday,Administration,Administration,Morning,45,167,41.8,38,24,143,8,1336,100.1,Yes
2025-07-12,Saturday,Administration,Administration,Afternoon,42,171,42.8,38,18,153,8,1368,107.1,Yes
2025-07-12,Saturday,Administration,Administration,Evening,41,145,36.2,38,26,119,8,1160,83.3,Yes
2025-07-12,Saturday,Administration,Administration,Night,10,44,11,38,0,44,8,352,30.8,Yes
2025-07-12,Saturday,Hostel A,Hostel,Morning,455,330,82.5,38,30,300,8,2640,210,Yes
2025-07-12,Saturday,Hostel A,Hostel,Afternoon,507,420,105,38,46,374,8,3360,261.8,Yes
2025-07-12,Saturday,Hostel A,Hostel,Evening,314,272,68,38,47,225,8,2176,157.5,Yes
2025-07-12,Saturday,Hostel A,Hostel,Night,537,118,29.5,38,0,118,8,944,82.6,Yes
2025-07-12,Saturday,Hostel B,Hostel,Morning,388,332,83,38,57,275,8,2656,192.5,Yes
2025-07-12,Saturday,Hostel B,Hostel,Afternoon,543,402,100.5,38,56,346,8,3216,242.2,Yes
2025-07-12,Saturday,Hostel B,Hostel,Evening,335,298,74.5,38,46,252,8,2384,176.4,Yes
2025-07-12,Saturday,Hostel B,Hostel,Night,385,152,38,38,0,152,8,1216,106.4,Yes
2025-07-12,Saturday,Cafeteria,Cafeteria,Morning,100,169,42.2,38,27,142,8,1352,99.4,Yes
2025-07-12,Saturday,Cafeteria,Cafeteria,Afternoon,149,203,50.8,38,21,182,8,1624,127.4,Yes
2025-07-12,Saturday,Cafeteria,Cafeteria,Evening,25,146,36.5,38,25,121,8,1168,84.7,Yes
2025-07-12,Saturday,Cafeteria,Cafeteria,Night,139,78,19.5,38,0,78,8,624,54.6,Yes
2025-07-13,Sunday,CSE Block,Academic,Morning,172,204,51,26,18,186,8,1632,130.2,Yes
2025-07-13,Sunday,CSE Block,Academic,Afternoon,183,303,75.8,26,37,266,8,2424,186.2,Yes
2025-07-13,Sunday,CSE Block,Academic,Evening,104,214,53.5,26,40,174,8,1712,121.8,Yes
2025-07-13,Sunday,CSE Block,Academic,Night,98,79,19.8,26,0,79,8,632,55.3,Yes
2025-07-13,Sunday,ECE Block,Academic,Morning,196,231,57.8,26,25,206,8,1848,144.2,Yes
2025-07-13,Sunday,ECE Block,Academic,Afternoon,115,272,68,26,55,217,8,2176,151.9,Yes
2025-07-13,Sunday,ECE Block,Academic,Evening,175,185,46.2,26,21,164,8,1480,114.8,Yes
2025-07-13,Sunday,ECE Block,Academic,Night,132,75,18.8,26,0,75,8,600,52.5,Yes
2025-07-13,Sunday,EEE Block,Academic,Morning,118,214,53.5,26,18,196,8,1712,137.2,Yes
2025-07-13,Sunday,EEE Block,Academic,Afternoon,193,279,69.8,26,40,239,8,2232,167.3,Yes
2025-07-13,Sunday,EEE Block,Academic,Evening,177,198,49.5,26,21,177,8,1584,123.9,Yes
2025-07-13,Sunday,EEE Block,Academic,Night,137,98,24.5,26,0,98,8,784,68.6,Yes
2025-07-13,Sunday,Mechanical Lab,Laboratory,Morning,80,451,112.8,26,88,363,8,3608,254.1,Yes
2025-07-13,Sunday,Mechanical Lab,Laboratory,Afternoon,46,577,144.2,26,72,505,8,4616,353.5,Yes
2025-07-13,Sunday,Mechanical Lab,Laboratory,Evening,40,428,107,26,86,342,8,3424,239.4,Yes
